ID,Year,Date,Season,River,Creek,Bout,Distance,DOMGL,Salinity,TempC,Catch,CPUE,n
10TRANSRB81,10,2014-03-22,TRANS,RB,8,1,100,3.02,0.4,22.9,61,61,2
10TRANSRB83,10,2014-03-22,TRANS,RB,8,3,100,4.23,0.4,23.4,49,49,2
10TRANSRB91,10,2014-03-23,TRANS,RB,9,1,86,2.49,0.4,23.4,116,135,2
10TRANSRB92,10,2014-03-23,TRANS,RB,9,2,67,2.56,0.4,23.5,176,262,4
10TRANSRB93,10,2014-03-23,TRANS,RB,9,3,68,2.92,0.4,23.6,127,187,3
10TRANSTB21,10,2013-12-02,TRANS,TB,2,1,90,4.5,0.9,22.8,54,60,3
10TRANSTB21,10,2014-03-24,TRANS,TB,2,1,98,4.58,5.8,27,54,55,2
10TRANSTB22,10,2013-12-02,TRANS,TB,2,2,80,5.58,0.9,23,73,91,2
10TRANSTB23,10,2013-12-02,TRANS,TB,2,3,73,5.95,0.9,23.3,79,108,3
10TRANSTB23,10,2014-03-24,TRANS,TB,2,3,95,5.05,5.9,26.5,79,83,2
10WETRB141,10,2013-12-20,WET,RB,14,1,130,4.77,0.4,20.1,5,4,2
11EARLYDRYRB101,11,2015-03-03,EARLYDRY,RB,10,1,80,2.55,0.5,22.8,59,74,4
11EARLYDRYRB102,11,2015-03-03,EARLYDRY,RB,10,2,55,2.7,0.5,23.4,191,347,4
11EARLYDRYRB103,11,2015-03-03,EARLYDRY,RB,10,3,64,3.18,0.5,23.7,144,225,4
11EARLYDRYRB111,11,2015-03-08,EARLYDRY,RB,11,1,45,2.67,0.4,23.5,64,142,4
11EARLYDRYRB112,11,2015-03-08,EARLYDRY,RB,11,2,60,3.5,0.4,23.6,86,143,3
11EARLYDRYRB113,11,2015-03-08,EARLYDRY,RB,11,3,50,3.06,0.4,23,129,258,3
11EARLYDRYRB121,11,2015-03-02,EARLYDRY,RB,12,1,70,0.43,1.1,23.5,26,37,3
11EARLYDRYRB123,11,2015-03-02,EARLYDRY,RB,12,3,86,0.43,0.8,23.4,20,23,3
11EARLYDRYRB131,11,2015-03-05,EARLYDRY,RB,13,1,69,4.1,0.6,25.1,55,80,3
11EARLYDRYRB132,11,2015-03-05,EARLYDRY,RB,13,2,117,5.38,0.6,25.1,65,56,2
11EARLYDRYRB133,11,2015-03-05,EARLYDRY,RB,13,3,93,5.2,0.6,25.1,22,24,2
11EARLYDRYRB141,11,2015-03-08,EARLYDRY,RB,14,1,90,0.35,1.4,24.2,11,12,2
11EARLYDRYRB143,11,2015-03-08,EARLYDRY,RB,14,3,98,0.28,1.3,24.3,6,6,2
11EARLYDRYRB163,11,2015-03-02,EARLYDRY,RB,16,3,109,0.24,2.7,23.1,19,17,2
11EARLYDRYRB181,11,2015-03-08,EARLYDRY,RB,18,1,95,5.71,0.9,25.3,55,58,2
11EARLYDRYRB182,11,2015-03-08,EARLYDRY,RB,18,2,90,5.86,0.8,25.3,40,44,2
11EARLYDRYRB183,11,2015-03-08,EARLYDRY,RB,18,3,60,5.69,0.7,24.8,32,53,2
11EARLYDRYRB71,11,2015-03-02,EARLYDRY,RB,7,1,117,2.1,1.5,23.4,15,13,2
11EARLYDRYRB72,11,2015-03-02,EARLYDRY,RB,7,2,101,0.28,1.2,23.1,14,14,2
11EARLYDRYRB73,11,2015-03-02,EARLYDRY,RB,7,3,86,0.26,1,22.8,22,26,2
11EARLYDRYRB81,11,2015-03-03,EARLYDRY,RB,8,1,83,4.46,0.5,24.5,52,63,3
11EARLYDRYRB82,11,2015-03-03,EARLYDRY,RB,8,2,71,4.9,0.5,24.6,31,44,2
11EARLYDRYRB83,11,2015-03-03,EARLYDRY,RB,8,3,54,4.15,0.5,24.3,131,243,3
11EARLYDRYRB91,11,2015-03-04,EARLYDRY,RB,9,1,65,2.1,0.5,22.1,56,86,3
11EARLYDRYRB92,11,2015-03-04,EARLYDRY,RB,9,2,70,2.32,0.4,22.4,202,289,3
11EARLYDRYRB93,11,2015-03-04,EARLYDRY,RB,9,3,60,2.8,0.4,22.6,125,208,5
11EARLYDRYTB11,11,2015-03-07,EARLYDRY,TB,1,1,80,6.7,6.8,27.1,12,15,2
11EARLYDRYTB12,11,2015-03-07,EARLYDRY,TB,1,2,75,7,7,27.9,17,23,3
11EARLYDRYTB13,11,2015-03-07,EARLYDRY,TB,1,3,104,6.5,7,28,14,13,2
11EARLYDRYTB21,11,2015-03-07,EARLYDRY,TB,2,1,106,6.3,6.3,27.9,16,15,3
11EARLYDRYTB22,11,2015-03-07,EARLYDRY,TB,2,2,107,5.48,7,26.5,17,16,3
11EARLYDRYTB23,11,2015-03-07,EARLYDRY,TB,2,3,89,7.55,7.1,27,32,36,4
11EARLYDRYTB31,11,2015-03-07,EARLYDRY,TB,3,1,110,7.56,5.7,27.1,16,15,3
11EARLYDRYTB42,11,2015-03-07,EARLYDRY,TB,4,2,136,5.12,4.9,27,8,6,2
11EARLYDRYTB43,11,2015-03-07,EARLYDRY,TB,4,3,124,4.85,4.5,26.8,8,6,2
11LATEDRYRB101,11,2015-04-12,LATEDRY,RB,10,1,77,2.7,1,25.2,41,53,3
11LATEDRYRB102,11,2015-04-12,LATEDRY,RB,10,2,88,2.93,1,25.4,45,51,3
11LATEDRYRB103,11,2015-04-12,LATEDRY,RB,10,3,81,3.52,1,26,39,48,2
11LATEDRYRB111,11,2015-04-12,LATEDRY,RB,11,1,64,5.26,1.1,27.5,66,103,5
11LATEDRYRB112,11,2015-04-12,LATEDRY,RB,11,2,60,5.92,1,27.7,30,50,3
11LATEDRYRB113,11,2015-04-12,LATEDRY,RB,11,3,50,3.32,0.8,26.3,89,178,3
11LATEDRYRB121,11,2015-04-11,LATEDRY,RB,12,1,80,0.35,4.7,25.3,13,16,2
11LATEDRYRB122,11,2015-04-11,LATEDRY,RB,12,2,80,1.18,3.8,26.3,17,21,3
11LATEDRYRB123,11,2015-04-11,LATEDRY,RB,12,3,63,1.09,3.4,26.3,22,35,3
11LATEDRYRB132,11,2015-04-13,LATEDRY,RB,13,2,75,5.12,2.9,29.9,3,4,2
11LATEDRYRB133,11,2015-04-13,LATEDRY,RB,13,3,109,5.61,2.5,29.2,18,17,4
11LATEDRYRB141,11,2015-04-14,LATEDRY,RB,14,1,131,2.13,3.5,27.2,8,6,2
11LATEDRYRB161,11,2015-04-11,LATEDRY,RB,16,1,96,2.32,7.2,27.9,29,30,3
11LATEDRYRB162,11,2015-04-11,LATEDRY,RB,16,2,120,1.18,6.7,27.7,5,4,2
11LATEDRYRB181,11,2015-04-14,LATEDRY,RB,18,1,90,4.01,3.5,28.7,7,8,2
11LATEDRYRB182,11,2015-04-14,LATEDRY,RB,18,2,77,4.84,3.5,29.3,9,12,2
11LATEDRYRB183,11,2015-04-14,LATEDRY,RB,18,3,80,4.38,3.5,28.7,14,18,3
11LATEDRYRB71,11,2015-04-14,LATEDRY,RB,7,1,103,0.2,2.2,25.2,16,16,2
11LATEDRYRB73,11,2015-04-14,LATEDRY,RB,7,3,170,0.36,2.2,25.5,10,6,2
11LATEDRYRB81,11,2015-04-13,LATEDRY,RB,8,1,81,4.13,1.2,26.7,32,40,2
11LATEDRYRB82,11,2015-04-13,LATEDRY,RB,8,2,101,4.41,1.1,27,37,37,2
11LATEDRYRB83,11,2015-04-13,LATEDRY,RB,8,3,92,4.13,1.2,26.7,21,23,2
11LATEDRYRB91,11,2015-04-13,LATEDRY,RB,9,1,107,2.22,1.1,26.5,44,41,4
11LATEDRYRB93,11,2015-04-13,LATEDRY,RB,9,3,87,1.53,1.1,26.7,60,69,4
11WETRB101,11,2014-12-13,WET,RB,10,1,113,NA,0.3,15.9,7,6,2
11WETRB111,11,2014-12-13,WET,RB,11,1,82,NA,0.3,15.4,13,16,2
11WETRB112,11,2014-12-13,WET,RB,11,2,96,NA,0.3,15.1,27,28,2
11WETRB121,11,2014-12-11,WET,RB,12,1,99,NA,0.3,14.5,50,51,5
11WETRB123,11,2014-12-11,WET,RB,12,3,77,NA,0.3,14.5,27,35,4
11WETRB131,11,2014-12-15,WET,RB,13,1,81,NA,0.3,16.1,8,10,2
11WETRB132,11,2014-12-15,WET,RB,13,2,90,NA,0.3,16.3,21,23,3
11WETRB133,11,2014-12-15,WET,RB,13,3,90,NA,0.3,16.1,14,16,2
11WETRB143,11,2014-12-13,WET,RB,14,3,100,NA,0.3,16.1,15,15,3
11WETRB161,11,2014-12-11,WET,RB,16,1,75,NA,0.5,15.6,22,29,4
11WETRB181,11,2014-12-14,WET,RB,18,1,103,NA,0.3,16.9,13,13,2
11WETRB182,11,2014-12-14,WET,RB,18,2,79,NA,0.3,17,39,49,3
11WETRB183,11,2014-12-14,WET,RB,18,3,102,NA,0.3,17.1,17,17,2
11WETRB73,11,2014-12-13,WET,RB,7,3,90,NA,0.3,16.3,9,10,2
11WETRB83,11,2014-12-14,WET,RB,8,3,110,NA,0.3,16,10,9,2
11WETRB91,11,2014-12-13,WET,RB,9,1,115,NA,0.3,16,6,5,2
11WETRB92,11,2014-12-13,WET,RB,9,2,90,NA,0.3,16.2,25,28,3
11WETTB11,11,2014-12-12,WET,TB,1,1,76,NA,4.1,19.3,5,7,2
11WETTB13,11,2014-12-12,WET,TB,1,3,106,NA,3.8,18.2,13,12,2
11WETTB21,11,2014-12-12,WET,TB,2,1,80,NA,4,21,20,25,2
11WETTB32,11,2014-12-12,WET,TB,3,2,99,NA,3.1,19.3,13,13,2
11WETTB33,11,2014-12-12,WET,TB,3,3,90,NA,1.7,18.7,16,18,3
12EARLYDRYRB103,12,2016-02-22,EARLYDRY,RB,10,3,123,3.9,0.2,22.7,4,3,2
12EARLYDRYRB112,12,2016-02-22,EARLYDRY,RB,11,2,90,4.53,0.2,23.2,20,22,3
12EARLYDRYRB121,12,2016-02-21,EARLYDRY,RB,12,1,78,4.87,0.3,19.2,23,29,2
12EARLYDRYRB122,12,2016-02-21,EARLYDRY,RB,12,2,83,4.99,0.3,19.6,12,14,2
12EARLYDRYRB123,12,2016-02-21,EARLYDRY,RB,12,3,115,5.22,0.2,19.8,14,12,2
12EARLYDRYRB133,12,2016-02-23,EARLYDRY,RB,13,3,82,4.4,0.2,22.5,13,16,2
12EARLYDRYRB141,12,2016-02-23,EARLYDRY,RB,14,1,80,4.35,0.2,22.7,15,19,2
12EARLYDRYRB151,12,2016-02-23,EARLYDRY,RB,15,1,100,4.5,0.3,23.1,29,29,2
12EARLYDRYRB182,12,2016-02-23,EARLYDRY,RB,18,2,115,4.22,0.2,22.9,22,19,2
12EARLYDRYRB183,12,2016-02-23,EARLYDRY,RB,18,3,121,4.76,0.2,22.8,12,10,2
12EARLYDRYRB72,12,2016-02-23,EARLYDRY,RB,7,2,128,3.92,0.3,23,4,3,2
12EARLYDRYRB81,12,2016-02-22,EARLYDRY,RB,8,1,94,4.59,0.2,20.8,12,13,2
12EARLYDRYRB83,12,2016-02-22,EARLYDRY,RB,8,3,103,4.48,0.2,20.9,7,7,2
12EARLYDRYRB93,12,2016-02-22,EARLYDRY,RB,9,3,120,3.98,0.2,21.5,8,7,2
12EARLYDRYTB12,12,2016-02-23,EARLYDRY,TB,1,2,80,6.8,0.9,24,26,32,2
12EARLYDRYTB22,12,2016-02-24,EARLYDRY,TB,2,2,121,7.62,0.6,25.2,23,19,2
12EARLYDRYTB23,12,2016-02-24,EARLYDRY,TB,2,3,132,7.3,0.7,25.3,25,19,2
12EARLYDRYTB31,12,2016-02-24,EARLYDRY,TB,3,1,108,6.22,0.9,23,19,18,2
12EARLYDRYTB33,12,2016-02-24,EARLYDRY,TB,3,3,120,6.32,0.5,23.4,27,22,2
12EARLYDRYTB41,12,2016-02-24,EARLYDRY,TB,4,1,100,5.75,0.5,23.4,29,29,3
12EARLYDRYTB42,12,2016-02-24,EARLYDRY,TB,4,2,119,5.5,0.5,23.7,11,9,2
12EARLYDRYTB43,12,2016-02-24,EARLYDRY,TB,4,3,139,5.71,0.5,23.8,16,12,2
12LATEDRYRB102,12,2016-05-13,LATEDRY,RB,10,2,97,2.89,0.3,27.2,6,6,2
12LATEDRYRB111,12,2016-05-13,LATEDRY,RB,11,1,89,2.69,0.3,26.6,4,4,2
12LATEDRYRB113,12,2016-05-13,LATEDRY,RB,11,3,89,3.66,0.3,28.5,14,16,2
12LATEDRYRB121,12,2016-05-25,LATEDRY,RB,12,1,153,2.31,0.3,26.7,6,4,2
12LATEDRYRB123,12,2016-05-25,LATEDRY,RB,12,3,152,2.52,0.3,27,12,8,2
12LATEDRYRB143,12,2016-05-26,LATEDRY,RB,14,3,170,2.95,0.4,28.1,11,6,2
12LATEDRYRB151,12,2016-05-27,LATEDRY,RB,15,1,140,0.52,0.7,27.8,8,6,2
12LATEDRYRB152,12,2016-05-27,LATEDRY,RB,15,2,136,0.5,0.7,27.8,3,2,2
12LATEDRYRB161,12,2016-05-25,LATEDRY,RB,16,1,132,2.76,0.8,26.8,13,10,2
12LATEDRYRB162,12,2016-05-25,LATEDRY,RB,16,2,127,3.03,0.7,27.2,8,6,2
12LATEDRYRB82,12,2016-05-12,LATEDRY,RB,8,2,120,3.23,0.3,26.7,19,16,2
12LATEDRYTB12,12,2016-05-27,LATEDRY,TB,1,2,80,4.1,2.7,27.7,21,26,3
12LATEDRYTB13,12,2016-05-27,LATEDRY,TB,1,3,110,3.33,2.7,27.2,32,29,4
12LATEDRYTB22,12,2016-05-27,LATEDRY,TB,2,2,97,4.21,2.1,27.6,12,12,2
12LATEDRYTB23,12,2016-05-27,LATEDRY,TB,2,3,94,4.6,2.1,27.6,23,25,2
12LATEDRYTB31,12,2016-05-27,LATEDRY,TB,3,1,100,4.35,1.7,28.2,30,30,2
12LATEDRYTB32,12,2016-05-27,LATEDRY,TB,3,2,124,3.74,1.2,28.9,22,18,2
12LATEDRYTB33,12,2016-05-27,LATEDRY,TB,3,3,117,3.5,1,28.5,22,19,2
12LATEDRYTB41,12,2016-05-26,LATEDRY,TB,4,1,112,3.63,0.8,28.6,25,22,2
12LATEDRYTB42,12,2016-05-26,LATEDRY,TB,4,2,115,3.52,0.8,28.6,6,5,2
12LATEDRYTB43,12,2016-05-26,LATEDRY,TB,4,3,120,3.03,0.8,28.4,20,17,2
12TRANSRB101,12,2016-04-18,TRANS,RB,10,1,126,4.34,0.3,23.4,31,25,3
12TRANSRB102,12,2016-04-18,TRANS,RB,10,2,137,4.83,0.3,24.3,9,7,2
12TRANSRB111,12,2016-04-18,TRANS,RB,11,1,131,4.75,0.3,23.9,8,6,2
12TRANSRB133,12,2016-04-17,TRANS,RB,13,3,81,4.18,0.3,25.5,5,6,2
12TRANSRB81,12,2016-04-17,TRANS,RB,8,1,117,4.11,0.3,25.7,11,9,2
12TRANSRB82,12,2016-04-17,TRANS,RB,8,2,79,3.93,0.3,25.4,10,13,2
12TRANSRB83,12,2016-04-17,TRANS,RB,8,3,79,4.02,0.3,25.4,19,24,3
12TRANSRB92,12,2016-04-18,TRANS,RB,9,2,110,3.89,0.3,22.7,10,9,2
12TRANSRB93,12,2016-04-18,TRANS,RB,9,3,100,3.85,0.3,22.8,22,22,2
12WETRB111,12,2015-12-15,WET,RB,11,1,89,3.4,2,25,12,13,3
12WETRB112,12,2015-12-15,WET,RB,11,2,80,3.5,0.2,25.3,6,8,2
12WETRB121,12,2015-12-14,WET,RB,12,1,78,2.82,0.2,23.1,10,13,2
12WETRB122,12,2015-12-14,WET,RB,12,2,123,3.31,0.2,23.4,9,7,2
12WETRB131,12,2015-12-17,WET,RB,13,1,67,3.11,0.2,25.5,15,22,3
12WETRB132,12,2015-12-17,WET,RB,13,2,66,3.33,0.2,25.5,10,15,2
12WETRB133,12,2015-12-17,WET,RB,13,3,75,3.13,0.2,25.6,12,16,2
12WETRB142,12,2015-12-17,WET,RB,14,2,88,3.11,0.2,24.8,10,11,2
12WETRB163,12,2015-12-14,WET,RB,16,3,97,4.16,0.4,23.7,4,4,2
12WETRB181,12,2015-12-17,WET,RB,18,1,132,3.16,0.2,25.5,14,11,3
12WETRB182,12,2015-12-17,WET,RB,18,2,133,3.6,0.2,26.2,20,15,2
12WETRB82,12,2015-12-15,WET,RB,8,2,64,3.2,0.2,24.3,15,23,2
12WETRB93,12,2015-12-15,WET,RB,9,3,99,2.81,0.2,25.5,8,8,2
12WETTB13,12,2015-12-16,WET,TB,1,3,87,4.54,1.7,25.5,15,17,2
12WETTB22,12,2015-12-16,WET,TB,2,2,84,4.37,1.2,26.1,61,73,2
12WETTB31,12,2015-12-16,WET,TB,3,1,86,4.52,1.1,25,5,6,2
12WETTB32,12,2015-12-16,WET,TB,3,2,71,4.68,0.8,25.5,18,25,2
12WETTB42,12,2015-12-16,WET,TB,4,2,96,3.5,0.3,25.1,8,8,2
13EARLYDRYRB101,13,2017-02-26,EARLYDRY,RB,10,1,48,3.63,0.3,21.6,41,85,3
13EARLYDRYRB102,13,2017-02-26,EARLYDRY,RB,10,2,65,4.04,0.3,22.2,37,57,3
13EARLYDRYRB103,13,2017-02-26,EARLYDRY,RB,10,3,72,4.2,0.3,22.6,28,39,3
13EARLYDRYRB111,13,2017-02-26,EARLYDRY,RB,11,1,71,3.52,0.3,21.3,13,18,2
13EARLYDRYRB112,13,2017-02-26,EARLYDRY,RB,11,2,113,3.63,0.3,21.6,34,30,4
13EARLYDRYRB121,13,2017-03-04,EARLYDRY,RB,12,1,121,1.66,1.1,21.9,57,47,3
13EARLYDRYRB122,13,2017-03-04,EARLYDRY,RB,12,2,109,1.9,1.1,22,58,53,5
13EARLYDRYRB123,13,2017-03-04,EARLYDRY,RB,12,3,115,1.84,1,22,125,109,8
13EARLYDRYRB131,13,2017-02-27,EARLYDRY,RB,13,1,95,3.92,0.4,23.4,48,51,3
13EARLYDRYRB132,13,2017-02-27,EARLYDRY,RB,13,2,118,4.27,0.4,23.7,33,28,2
13EARLYDRYRB133,13,2017-02-27,EARLYDRY,RB,13,3,90,4.34,0.4,23.9,36,40,2
13EARLYDRYRB142,13,2017-02-27,EARLYDRY,RB,14,2,83,5.07,0.6,23.8,41,49,2
13EARLYDRYRB153,13,2017-03-04,EARLYDRY,RB,15,3,118,0.5,1.3,23.5,14,12,2
13EARLYDRYRB161,13,2017-03-03,EARLYDRY,RB,16,1,159,3.5,2.2,23.7,10,6,2
13EARLYDRYRB163,13,2017-03-03,EARLYDRY,RB,16,3,125,2.7,1.3,23.6,12,10,2
13EARLYDRYRB181,13,2017-03-05,EARLYDRY,RB,18,1,111,5.76,0.8,22,100,90,7
13EARLYDRYRB182,13,2017-03-05,EARLYDRY,RB,18,2,109,5.12,0.7,21.8,117,107,5
13EARLYDRYRB183,13,2017-03-05,EARLYDRY,RB,18,3,154,5.28,0.8,22,128,83,4
13EARLYDRYRB72,13,2017-03-05,EARLYDRY,RB,7,2,128,0.56,1.5,21.7,25,20,2
13EARLYDRYRB73,13,2017-03-05,EARLYDRY,RB,7,3,126,0.99,1.4,21.6,41,33,3
13EARLYDRYRB81,13,2017-02-26,EARLYDRY,RB,8,1,90,4.94,0.3,23,24,27,2
13EARLYDRYRB83,13,2017-02-27,EARLYDRY,RB,8,3,70,3.26,0.3,20.4,46,65,2
13EARLYDRYRB91,13,2017-02-26,EARLYDRY,RB,9,1,73,3.72,0.3,22,29,40,2
13EARLYDRYRB92,13,2017-02-26,EARLYDRY,RB,9,2,54,3.53,0.3,22.2,24,45,3
13EARLYDRYRB93,13,2017-02-26,EARLYDRY,RB,9,3,64,3.9,0.3,22.4,39,61,2
13EARLYDRYTB11,13,2017-03-04,EARLYDRY,TB,1,1,67,4.47,8.5,22.8,13,19,2
13EARLYDRYTB12,13,2017-03-04,EARLYDRY,TB,1,2,78,3.41,8.7,23.2,21,27,3
13EARLYDRYTB13,13,2017-03-04,EARLYDRY,TB,1,3,100,2.37,8.1,22.3,16,16,2
13EARLYDRYTB21,13,2017-03-04,EARLYDRY,TB,2,1,164,5.55,8.6,23.9,22,13,2
13EARLYDRYTB22,13,2017-03-04,EARLYDRY,TB,2,2,111,5.85,8.5,23.6,10,9,2
13EARLYDRYTB23,13,2017-03-04,EARLYDRY,TB,2,3,102,6.22,6.7,23.6,19,19,2
13EARLYDRYTB31,13,2017-03-03,EARLYDRY,TB,3,1,113,4.8,7.6,25.7,4,4,2
13EARLYDRYTB32,13,2017-03-03,EARLYDRY,TB,3,2,142,4.8,7.2,26.2,13,9,2
13EARLYDRYTB33,13,2017-03-03,EARLYDRY,TB,3,3,178,4.85,6.8,26,10,6,2
13EARLYDRYTB42,13,2017-03-03,EARLYDRY,TB,4,2,112,3.53,4.2,25.9,16,14,3
13LATEDRYRB101,13,2017-04-25,LATEDRY,RB,10,1,88,3.97,4.1,24.8,28,32,2
13LATEDRYRB102,13,2017-04-25,LATEDRY,RB,10,2,78,4.15,3.6,25.6,34,44,3
13LATEDRYRB103,13,2017-04-25,LATEDRY,RB,10,3,100,4.4,3.5,25.8,35,35,3
13LATEDRYRB111,13,2017-04-24,LATEDRY,RB,11,1,95,5.44,2.8,26.5,31,33,3
13LATEDRYRB112,13,2017-04-24,LATEDRY,RB,11,2,52,5.22,2.6,26.5,23,44,3
13LATEDRYRB113,13,2017-04-24,LATEDRY,RB,11,3,67,5.06,2.4,26.3,46,68,3
13LATEDRYRB121,13,2017-04-24,LATEDRY,RB,12,1,149,2.2,6.9,24,8,5,3
13LATEDRYRB122,13,2017-04-24,LATEDRY,RB,12,2,99,2.32,6.8,24.6,13,13,2
13LATEDRYRB123,13,2017-04-24,LATEDRY,RB,12,3,83,2.3,6.8,25,18,22,2
13LATEDRYRB131,13,2017-04-25,LATEDRY,RB,13,1,104,3.1,8.6,25.2,24,23,3
13LATEDRYRB132,13,2017-04-25,LATEDRY,RB,13,2,109,3.8,8.3,25.1,17,16,4
13LATEDRYRB133,13,2017-04-25,LATEDRY,RB,13,3,84,3.9,8.5,25.3,10,12,2
13LATEDRYRB81,13,2017-04-26,LATEDRY,RB,8,1,87,4.15,8.4,25.1,6,7,2
13LATEDRYRB82,13,2017-04-25,LATEDRY,RB,8,2,72,4.96,7.7,26.5,8,11,2
13LATEDRYRB83,13,2017-04-25,LATEDRY,RB,8,3,60,5.22,7,26.7,10,17,3
13LATEDRYRB91,13,2017-04-25,LATEDRY,RB,9,1,97,5.1,4.4,26.3,33,34,3
13LATEDRYRB92,13,2017-04-25,LATEDRY,RB,9,2,93,4.97,4.3,26.4,28,30,3
13LATEDRYRB93,13,2017-04-25,LATEDRY,RB,9,3,136,4.69,4.2,26.3,51,38,4
13TRANSRB101,13,2017-01-27,TRANS,RB,10,1,76,4.23,0.3,20.4,166,217,4
13TRANSRB101,13,2017-03-27,TRANS,RB,10,1,96,4.1,0.6,22.1,166,173,3
13TRANSRB101,13,2017-05-31,TRANS,RB,10,1,87,2.29,2.8,28.5,166,191,2
13TRANSRB102,13,2017-01-27,TRANS,RB,10,2,96,5.02,0.3,20.8,65,68,2
13TRANSRB102,13,2017-05-31,TRANS,RB,10,2,90,2.17,2.6,28.6,65,72,3
13TRANSRB103,13,2017-01-27,TRANS,RB,10,3,98,5.01,0.3,21.2,81,83,2
13TRANSRB103,13,2017-03-27,TRANS,RB,10,3,154,4.65,0.6,23.7,81,53,3
13TRANSRB103,13,2017-05-31,TRANS,RB,10,3,56,2.42,2.3,28.7,81,144,2
13TRANSRB111,13,2017-01-28,TRANS,RB,11,1,126,4.24,0.3,18.7,86,68,2
13TRANSRB111,13,2017-03-29,TRANS,RB,11,1,131,5.05,0.8,23.7,86,66,3
13TRANSRB111,13,2017-06-01,TRANS,RB,11,1,109,2.17,2.6,27.9,86,79,2
13TRANSRB112,13,2017-01-28,TRANS,RB,11,2,111,4.57,0.3,17.8,89,80,2
13TRANSRB112,13,2017-03-29,TRANS,RB,11,2,74,4.33,0.7,23.4,89,120,2
13TRANSRB112,13,2017-06-01,TRANS,RB,11,2,77,2.25,2.4,27.8,89,115,3
13TRANSRB113,13,2017-01-28,TRANS,RB,11,3,80,4.9,0.3,17.9,115,144,3
13TRANSRB113,13,2017-03-29,TRANS,RB,11,3,38,4.21,0.6,23,115,304,4
13TRANSRB113,13,2017-06-01,TRANS,RB,11,3,67,3.35,2.3,27.9,115,171,3
13TRANSRB131,13,2017-01-28,TRANS,RB,13,1,99,4.66,0.3,20.7,54,55,2
13TRANSRB131,13,2017-03-29,TRANS,RB,13,1,129,5.33,1.8,25.6,54,42,3
13TRANSRB131,13,2017-06-01,TRANS,RB,13,1,94,3.4,6.7,30.5,54,57,2
13TRANSRB132,13,2017-01-28,TRANS,RB,13,2,85,5.11,0.3,20.2,85,100,3
13TRANSRB132,13,2017-03-29,TRANS,RB,13,2,130,5.29,1.8,25.5,85,65,2
13TRANSRB132,13,2017-06-01,TRANS,RB,13,2,74,3.27,6.7,30.1,85,114,3
13TRANSRB133,13,2017-01-28,TRANS,RB,13,3,127,4.98,0.3,20.2,62,49,2
13TRANSRB133,13,2017-06-01,TRANS,RB,13,3,76,3.98,6.1,30.5,62,81,2
13TRANSRB81,13,2017-03-29,TRANS,RB,8,1,111,5.48,0.9,25.1,67,60,3
13TRANSRB81,13,2017-06-01,TRANS,RB,8,1,97,2.24,3.2,28.3,67,69,2
13TRANSRB82,13,2017-01-28,TRANS,RB,8,2,61,4.24,0.3,20.5,70,114,2
13TRANSRB83,13,2017-01-27,TRANS,RB,8,3,96,4.94,0.3,21.7,120,125,2
13TRANSRB83,13,2017-03-29,TRANS,RB,8,3,38,5.42,0.8,25.3,120,317,3
13TRANSRB83,13,2017-05-31,TRANS,RB,8,3,73,3.02,3.3,30,120,165,2
13TRANSRB91,13,2017-01-27,TRANS,RB,9,1,127,4.82,0.3,20.9,120,94,2
13TRANSRB91,13,2017-03-27,TRANS,RB,9,1,121,3.68,0.6,22.4,120,99,2
13TRANSRB91,13,2017-05-31,TRANS,RB,9,1,78,2.25,2.2,28.7,120,155,3
13TRANSRB92,13,2017-01-27,TRANS,RB,9,2,73,4.63,0.3,21.2,116,159,3
13TRANSRB92,13,2017-03-27,TRANS,RB,9,2,72,3.3,0.5,22,116,160,3
13TRANSRB92,13,2017-05-31,TRANS,RB,9,2,55,2,1.9,28.3,116,212,4
13TRANSRB93,13,2017-01-27,TRANS,RB,9,3,84,4.71,0.3,21.3,126,150,2
13TRANSRB93,13,2017-03-27,TRANS,RB,9,3,92,2.92,0.4,22.1,126,138,4
13TRANSRB93,13,2017-05-31,TRANS,RB,9,3,72,1.91,1.7,28,126,174,3
13WETRB101,13,2016-12-13,WET,RB,10,1,94,4.3,0.2,23.7,128,136,3
13WETRB102,13,2016-12-13,WET,RB,10,2,107,4.61,0.2,24,89,83,4
13WETRB103,13,2016-12-13,WET,RB,10,3,124,5.16,0.2,24.3,204,165,4
13WETRB111,13,2016-12-13,WET,RB,11,1,164,4.37,0.2,22.7,9,5,2
13WETRB121,13,2016-12-12,WET,RB,12,1,144,3.46,0.4,22.9,15,10,3
13WETRB122,13,2016-12-12,WET,RB,12,2,135,3.69,0.3,22.8,16,12,2
13WETRB131,13,2016-12-13,WET,RB,13,1,71,4.54,0.2,23.4,32,45,2
13WETRB132,13,2016-12-13,WET,RB,13,2,73,5.14,0.2,23.5,12,16,2
13WETRB133,13,2016-12-13,WET,RB,13,3,105,4.79,0.2,23.6,21,20,2
13WETRB151,13,2016-12-15,WET,RB,15,1,182,3.47,0.3,24,9,5,2
13WETRB153,13,2016-12-15,WET,RB,15,3,199,3.77,0.3,24.1,7,4,3
13WETRB181,13,2016-12-14,WET,RB,18,1,147,4.68,0.2,24.7,26,18,3
13WETRB182,13,2016-12-14,WET,RB,18,2,121,4.33,0.2,24.9,41,34,3
13WETRB183,13,2016-12-14,WET,RB,18,3,126,4.8,0.2,24.5,35,28,3
