ID,Year,Date,Season,River,Creek,Bout,Distance,DOMGL,Salinity,TempC,Catch,CPUE,test.total
19TRANSRB102,19,2023-03-11,TRANS,RB,10,2,93,3.38,0.3,23.4,31,33,18
19TRANSRB102,19,2023-04-14,TRANS,RB,10,2,99,3.76,0.3,26.9,31,31,25
19TRANSRB102,19,2023-06-05,TRANS,RB,10,2,99,2.5,0.2,27.4,31,31,19
19TRANSRB103,19,2023-01-17,TRANS,RB,10,3,116,6.86,0.3,16.9,25,22,14
19TRANSRB103,19,2023-03-11,TRANS,RB,10,3,107,3.89,0.3,23.5,25,23,18
19TRANSRB103,19,2023-04-14,TRANS,RB,10,3,100,4.45,0.3,27.7,25,25,21
19TRANSRB103,19,2023-06-05,TRANS,RB,10,3,101,2.45,0.2,27.3,25,25,12
19TRANSRB111,19,2023-01-16,TRANS,RB,11,1,81,7.98,0.2,14.6,37,46,14
19TRANSRB111,19,2023-03-12,TRANS,RB,11,1,99,3.27,0.3,23.5,37,37,36
19TRANSRB111,19,2023-04-14,TRANS,RB,11,1,101,3.15,0.3,25.7,37,37,23
19TRANSRB111,19,2023-04-14,TRANS,RB,11,1,111,3.02,0.3,24.8,37,33,24
19TRANSRB111,19,2023-06-05,TRANS,RB,11,1,109,2.11,0.2,27.7,37,34,13
19TRANSRB112,19,2023-01-16,TRANS,RB,11,2,94,8.21,0.2,15.3,57,60,25
19TRANSRB112,19,2023-03-12,TRANS,RB,11,2,103,3.17,0.3,23.3,57,55,58
19TRANSRB112,19,2023-04-14,TRANS,RB,11,2,82,3.4,0.3,25,57,69,70
19TRANSRB112,19,2023-04-14,TRANS,RB,11,2,102,3.32,0.3,25.9,57,56,21
19TRANSRB112,19,2023-06-05,TRANS,RB,11,2,100,2.2,0.2,27.4,57,57,24
19TRANSRB113,19,2023-01-16,TRANS,RB,11,3,94,8.72,0.2,16.1,55,58,25
19TRANSRB113,19,2023-03-12,TRANS,RB,11,3,93,3.26,0.3,23.1,55,59,54
19TRANSRB113,19,2023-04-14,TRANS,RB,11,3,101,3.58,0.3,26.4,55,54,41
19TRANSRB113,19,2023-04-14,TRANS,RB,11,3,105,3.36,0.3,25.2,55,52,35
19TRANSRB113,19,2023-06-05,TRANS,RB,11,3,94,2.63,0.2,27.8,55,58,8
19TRANSRB131,19,2023-01-16,TRANS,RB,13,1,55,7.38,0.3,14.7,37,67,50
19TRANSRB131,19,2023-03-12,TRANS,RB,13,1,78,3.93,0.3,24,37,48,59
19TRANSRB131,19,2023-04-14,TRANS,RB,13,1,77,4.29,0.4,27.1,37,48,31
19TRANSRB131,19,2023-06-05,TRANS,RB,13,1,96,2.76,0.2,28.9,37,39,2
19TRANSRB132,19,2023-01-16,TRANS,RB,13,2,90,7.7,0.3,14.7,46,51,16
19TRANSRB132,19,2023-03-12,TRANS,RB,13,2,94,3.94,0.3,24.1,46,49,20
19TRANSRB132,19,2023-04-14,TRANS,RB,13,2,105,4.44,0.4,26.3,46,44,37
19TRANSRB132,19,2023-06-05,TRANS,RB,13,2,90,3,0.2,29.2,46,51,4
19TRANSRB133,19,2023-01-16,TRANS,RB,13,3,106,7.36,0.3,14.6,41,39,18
19TRANSRB133,19,2023-03-12,TRANS,RB,13,3,93,3.98,0.3,23.9,41,44,28
19TRANSRB133,19,2023-04-14,TRANS,RB,13,3,96,4.21,0.4,26.3,41,43,26
19TRANSRB133,19,2023-06-05,TRANS,RB,13,3,NA,2.98,0.2,29,41,NA,18
19TRANSRB81,19,2023-01-16,TRANS,RB,8,1,89,7.13,0.3,13.7,35,39,9
19TRANSRB81,19,2023-03-11,TRANS,RB,8,1,83,4.09,0.3,24.7,35,42,9
19TRANSRB81,19,2023-03-12,TRANS,RB,8,1,83,4.09,0.3,24.7,35,42,12
19TRANSRB81,19,2023-04-15,TRANS,RB,8,1,100,2.7,0.3,26.3,35,35,12
19TRANSRB81,19,2023-06-05,TRANS,RB,8,1,94,2.34,0.2,28.1,35,37,10
19TRANSRB82,19,2023-01-16,TRANS,RB,8,2,97,7.54,0.3,13.8,32,33,7
19TRANSRB82,19,2023-03-12,TRANS,RB,8,2,106,4.54,0.3,24.6,32,30,10
19TRANSRB82,19,2023-04-15,TRANS,RB,8,2,95,3.91,0.3,26.8,32,34,29
19TRANSRB82,19,2023-06-05,TRANS,RB,8,2,100,2.54,0.2,28.2,32,32,7
19TRANSRB83,19,2023-01-16,TRANS,RB,8,3,100,7.36,0.2,13.9,41,41,28
19TRANSRB83,19,2023-03-12,TRANS,RB,8,3,123,4.42,0.3,24.4,41,33,22
19TRANSRB83,19,2023-04-15,TRANS,RB,8,3,92,3.88,0.3,26.7,41,45,33
19TRANSRB83,19,2023-06-05,TRANS,RB,8,3,99,2.44,0.2,28.4,41,41,9
19TRANSRB91,19,2023-01-17,TRANS,RB,9,1,90,6.3,0.3,14.9,10,11,6
19TRANSRB91,19,2023-03-11,TRANS,RB,9,1,102,3.76,0.3,23.4,10,10,5
19TRANSRB91,19,2023-06-05,TRANS,RB,9,1,104,2.42,0.2,27,10,10,2
19TRANSRB92,19,2023-01-17,TRANS,RB,9,2,91,6.42,0.3,15.1,22,24,18
19TRANSRB92,19,2023-03-11,TRANS,RB,9,2,97,3.9,0.3,23.7,22,23,26
19TRANSRB92,19,2023-06-05,TRANS,RB,9,2,100,2.25,0.2,27,22,22,3
19TRANSRB93,19,2023-01-17,TRANS,RB,9,3,94,6.55,0.3,15.2,24,26,20
19TRANSRB93,19,2023-03-11,TRANS,RB,9,3,107,4.09,0.3,24.3,24,22,25
19TRANSRB93,19,2023-06-05,TRANS,RB,9,3,102,2.5,0.2,27.2,24,24,4
19WETRB102,19,2022-12-09,WET,RB,10,2,101,3.8,0.2,24.2,8,8,4
19WETRB111,19,2022-12-09,WET,RB,11,1,104,4,0.2,22.8,6,6,3
19WETRB113,19,2022-12-09,WET,RB,11,3,116,3.9,0.2,23.2,4,3,7
19WETRB121,19,2022-12-10,WET,RB,12,1,107,3.5,0.3,21.6,8,7,6
19WETRB132,19,2022-12-09,WET,RB,13,2,84,4.3,0.2,23.3,12,14,10
19WETRB133,19,2022-12-09,WET,RB,13,3,74,4.2,0.2,23.1,12,16,11
19WETRB143,19,2022-12-08,WET,RB,14,3,109,4.2,0.3,24.1,8,7,15
19WETRB171,19,2022-12-08,WET,RB,17,1,96,4.5,0.3,24.2,8,8,11
19WETRB173,19,2022-12-08,WET,RB,17,3,89,4.1,0.3,23.9,27,30,7
19WETRB72,19,2022-12-10,WET,RB,7,2,125,2.9,0.3,21.9,9,7,14
19WETRB81,19,2022-12-10,WET,RB,8,1,81,3.5,0.2,23.1,2,2,1
19WETRB82,19,2022-12-10,WET,RB,8,2,95,3.5,0.2,23,5,5,3
19WETRB92,19,2022-12-09,WET,RB,9,2,107,4.1,0.2,23,7,7,6
19WETTB11,19,2022-12-10,WET,TB,1,1,71,4.5,0.7,23.3,12,17,11
19WETTB12,19,2022-12-10,WET,TB,1,2,74,4.3,0.9,23.3,21,29,28
19WETTB13,19,2022-12-10,WET,TB,1,3,68,4.6,0.9,22.6,19,28,23
19WETTB21,19,2022-12-11,WET,TB,2,1,95,3.6,0.7,23.2,11,12,10
19WETTB22,19,2022-12-11,WET,TB,2,2,53,4.7,0.8,23.7,30,57,14
19WETTB23,19,2022-12-11,WET,TB,2,3,70,4.9,0.8,23.6,11,16,9
19WETTB31,19,2022-12-10,WET,TB,3,1,98,4.7,0.6,24.2,114,117,22
19WETTB32,19,2022-12-10,WET,TB,3,2,100,4,0.4,23.6,75,75,7
19WETTB33,19,2022-12-10,WET,TB,3,3,116,4,0.4,23.7,48,41,4
19WETTB41,19,2022-12-10,WET,TB,4,1,106,4,0.4,24.1,9,8,8
19WETTB42,19,2022-12-10,WET,TB,4,2,94,3.8,0.4,24.2,6,6,4
19WETTB43,19,2022-12-10,WET,TB,4,3,111,4.4,0.4,23,9,8,15
1EARLYDRYRB101,1,2005-02-23,EARLYDRY,RB,10,1,100,3.63,0.5,21.5,103,103,49
1EARLYDRYRB101,1,2005-03-08,EARLYDRY,RB,10,1,120,4.6,0.5,20.7,103,86,87
1EARLYDRYRB102,1,2005-02-23,EARLYDRY,RB,10,2,100,3.68,0.4,21.6,85,85,51
1EARLYDRYRB102,1,2005-03-08,EARLYDRY,RB,10,2,123,5.3,0.6,20.9,85,69,77
1EARLYDRYRB103,1,2005-02-23,EARLYDRY,RB,10,3,100,3.55,0.4,21.5,75,75,50
1EARLYDRYRB103,1,2005-03-08,EARLYDRY,RB,10,3,126,5.69,0.6,21.1,75,60,50
1EARLYDRYRB111,1,2005-02-22,EARLYDRY,RB,11,1,100,3.66,0.4,20.8,33,33,18
1EARLYDRYRB111,1,2005-03-08,EARLYDRY,RB,11,1,129,3.64,0.5,21,33,26,31
1EARLYDRYRB112,1,2005-02-22,EARLYDRY,RB,11,2,100,3.85,0.4,20.6,302,302,64
1EARLYDRYRB112,1,2005-03-07,EARLYDRY,RB,11,2,94,7.02,0.5,20.9,302,321,256
1EARLYDRYRB113,1,2005-02-22,EARLYDRY,RB,11,3,100,3.94,0.4,20.5,172,172,146
1EARLYDRYRB113,1,2005-03-07,EARLYDRY,RB,11,3,61,3.6,0.4,21.3,172,282,147
1EARLYDRYRB121,1,2005-02-23,EARLYDRY,RB,12,1,100,1.93,0.9,20.1,23,23,17
1EARLYDRYRB121,1,2005-03-08,EARLYDRY,RB,12,1,60,1.92,1.2,20,23,38,22
1EARLYDRYRB122,1,2005-02-23,EARLYDRY,RB,12,2,100,2.08,0.8,20.1,37,37,25
1EARLYDRYRB122,1,2005-03-08,EARLYDRY,RB,12,2,91,2.27,1.1,20,37,41,33
1EARLYDRYRB123,1,2005-02-23,EARLYDRY,RB,12,3,100,2.25,0.7,20,22,22,13
1EARLYDRYRB123,1,2005-03-08,EARLYDRY,RB,12,3,93,2.59,0.9,20,22,24,20
1EARLYDRYRB71,1,2005-02-22,EARLYDRY,RB,7,1,100,0.51,1.1,21.6,70,70,68
1EARLYDRYRB71,1,2005-03-07,EARLYDRY,RB,7,1,75,0.18,1.4,21.4,70,93,68
1EARLYDRYRB72,1,2005-02-22,EARLYDRY,RB,7,2,100,0.94,1.1,21.5,117,117,116
1EARLYDRYRB72,1,2005-03-07,EARLYDRY,RB,7,2,111,0.2,1.3,21.3,117,105,115
1EARLYDRYRB73,1,2005-02-22,EARLYDRY,RB,7,3,100,1.27,1,21.5,42,42,40
1EARLYDRYRB73,1,2005-03-07,EARLYDRY,RB,7,3,95,0.03,1.4,21,42,44,40
1EARLYDRYRB81,1,2005-02-22,EARLYDRY,RB,8,1,100,5.04,0.5,22.4,78,78,34
1EARLYDRYRB81,1,2005-03-08,EARLYDRY,RB,8,1,159,6.38,0.6,20.7,78,49,72
1EARLYDRYRB82,1,2005-02-22,EARLYDRY,RB,8,2,100,5.65,0.6,22.3,114,114,67
1EARLYDRYRB82,1,2005-03-08,EARLYDRY,RB,8,2,84,6.71,0.6,20.7,114,136,89
1EARLYDRYRB83,1,2005-02-22,EARLYDRY,RB,8,3,100,5.21,0.6,22.3,106,106,82
1EARLYDRYRB83,1,2005-03-08,EARLYDRY,RB,8,3,82,6.89,0.6,21,106,129,98
1EARLYDRYRB91,1,2005-02-23,EARLYDRY,RB,9,1,100,3.9,0.4,22.1,117,117,68
1EARLYDRYRB91,1,2005-03-08,EARLYDRY,RB,9,1,98,3.11,0.5,20.8,117,119,112
1EARLYDRYRB92,1,2005-02-23,EARLYDRY,RB,9,2,100,3.9,0.4,21.8,102,102,86
1EARLYDRYRB92,1,2005-03-08,EARLYDRY,RB,9,2,65,2.95,0.5,20.8,102,157,95
1EARLYDRYRB93,1,2005-02-23,EARLYDRY,RB,9,3,100,3.95,0.4,21.9,155,155,114
1EARLYDRYRB93,1,2005-03-08,EARLYDRY,RB,9,3,113,2.6,0.5,20.8,155,137,133
1LATEDRYRB101,1,2005-04-25,LATEDRY,RB,10,1,110,4.05,2.4,23.3,21,19,19
1LATEDRYRB102,1,2005-04-25,LATEDRY,RB,10,2,128,4.33,2.2,23.3,35,27,34
1LATEDRYRB112,1,2005-04-26,LATEDRY,RB,11,2,218,4.8,3,24.1,34,16,33
1LATEDRYRB81,1,2005-04-26,LATEDRY,RB,8,1,119,5.15,3.5,25.1,28,24,27
1LATEDRYRB83,1,2005-04-26,LATEDRY,RB,8,3,141,5.42,3.4,24.9,37,26,36
1LATEDRYRB92,1,2005-04-27,LATEDRY,RB,9,2,122,2.87,2.5,23.9,41,34,39
1WETRB101,1,2004-11-16,WET,RB,10,1,98,3.76,0.2,23,7,7,1
1WETRB102,1,2004-11-16,WET,RB,10,2,101,4.38,0.2,23.1,6,6,4
1WETRB103,1,2004-11-16,WET,RB,10,3,107,4.36,0.2,23.5,7,7,2
1WETRB111,1,2004-11-17,WET,RB,11,1,147,3.68,0.2,21.6,8,5,2
1WETRB112,1,2004-11-17,WET,RB,11,2,107,3.69,0.2,21.2,47,44,6
1WETRB113,1,2004-11-17,WET,RB,11,3,83,3.95,0.2,21.5,51,61,14
1WETRB121,1,2004-11-17,WET,RB,12,1,128,3.71,0.3,21.5,1,1,0
1WETRB122,1,2004-11-17,WET,RB,12,2,128,3.76,0.3,21.8,21,16,2
1WETRB123,1,2004-11-17,WET,RB,12,3,119,3.78,0.3,22,10,8,9
1WETRB71,1,2004-11-15,WET,RB,7,1,130,3.22,0.2,23.2,9,7,8
1WETRB72,1,2004-11-15,WET,RB,7,2,122,3.3,0.2,23.2,3,2,1
1WETRB73,1,2004-11-15,WET,RB,7,3,122,3.58,0.2,22.9,8,7,3
1WETRB81,1,2004-11-18,WET,RB,8,1,135,3.06,0.2,21.7,11,8,4
1WETRB82,1,2004-11-18,WET,RB,8,2,130,3.42,0.2,21.2,25,19,16
1WETRB83,1,2004-11-18,WET,RB,8,3,120,3.47,0.2,21.9,15,12,8
1WETRB91,1,2004-11-16,WET,RB,9,1,104,3.12,0.2,21.9,10,10,3
1WETRB92,1,2004-11-16,WET,RB,9,2,75,3.16,0.2,22,8,11,4
1WETRB93,1,2004-11-16,WET,RB,9,3,105,3.06,0.2,22.3,8,8,2
2EARLYDRYRB101,2,2006-02-01,EARLYDRY,RB,10,1,180,5.48,0.3,21.7,16,9,14
2EARLYDRYRB103,2,2006-02-01,EARLYDRY,RB,10,3,125,5.32,0.3,22.8,13,10,12
2EARLYDRYRB112,2,2006-01-31,EARLYDRY,RB,11,2,129,4.59,0.3,23.6,14,11,13
2EARLYDRYRB113,2,2006-01-31,EARLYDRY,RB,11,3,106,4.92,0.3,23.5,32,30,26
2EARLYDRYRB121,2,2006-01-31,EARLYDRY,RB,12,1,138,2.95,0.4,21.5,19,14,17
2EARLYDRYRB122,2,2006-01-31,EARLYDRY,RB,12,2,135,2.73,0.4,21.3,20,15,16
2EARLYDRYRB123,2,2006-01-31,EARLYDRY,RB,12,3,148,3.03,0.4,21.3,32,22,27
2EARLYDRYRB133,2,2006-02-01,EARLYDRY,RB,13,3,125,5.32,0.3,22.8,28,22,24
2EARLYDRYRB142,2,2006-01-30,EARLYDRY,RB,14,2,153,5.49,0.4,21.9,24,16,21
2EARLYDRYRB143,2,2006-01-30,EARLYDRY,RB,14,3,126,5.2,0.4,21.8,25,20,24
2EARLYDRYRB151,2,2006-01-30,EARLYDRY,RB,15,1,164,3.3,0.7,21.6,5,3,4
2EARLYDRYRB152,2,2006-01-30,EARLYDRY,RB,15,2,141,3.22,0.7,22.1,6,4,4
2EARLYDRYRB153,2,2006-01-30,EARLYDRY,RB,15,3,NA,3.58,0.7,22.1,21,NA,12
2EARLYDRYRB73,2,2006-01-30,EARLYDRY,RB,7,3,149,2.3,0.7,22.8,11,7,9
2EARLYDRYRB81,2,2006-01-31,EARLYDRY,RB,8,1,131,4.02,0.4,23.3,13,10,11
2EARLYDRYRB83,2,2006-01-31,EARLYDRY,RB,8,3,178,4.29,0.3,23.2,26,15,23
2EARLYDRYRB91,2,2006-02-01,EARLYDRY,RB,9,1,173,4.3,0.3,22,9,5,8
2EARLYDRYRB92,2,2006-02-01,EARLYDRY,RB,9,2,137,4.33,0.3,21.2,23,17,21
2LATEDRYRB101,2,2006-04-26,LATEDRY,RB,10,1,185,3.93,0.7,26.8,76,41,68
2LATEDRYRB102,2,2006-04-26,LATEDRY,RB,10,2,88,4.37,0.7,27.2,58,66,54
2LATEDRYRB103,2,2006-04-26,LATEDRY,RB,10,3,195,4.62,0.7,27.4,53,27,49
2LATEDRYRB111,2,2006-04-25,LATEDRY,RB,11,1,85,4.04,0.5,28,183,215,181
2LATEDRYRB112,2,2006-04-25,LATEDRY,RB,11,2,124,3.78,0.5,28.2,52,42,51
2LATEDRYRB113,2,2006-04-25,LATEDRY,RB,11,3,84,3.81,0.4,29.1,77,92,73
2LATEDRYRB121,2,2006-04-25,LATEDRY,RB,12,1,86,1.32,0.8,25.9,63,73,62
2LATEDRYRB122,2,2006-04-25,LATEDRY,RB,12,2,95,1.41,0.8,25.8,58,61,54
2LATEDRYRB131,2,2006-04-24,LATEDRY,RB,13,1,110,5.64,0.7,28.3,69,63,68
2LATEDRYRB132,2,2006-04-24,LATEDRY,RB,13,2,74,6.61,0.8,28.9,59,80,57
2LATEDRYRB142,2,2006-04-27,LATEDRY,RB,14,2,124,2.73,2.6,28.8,9,7,8
2LATEDRYRB161,2,2006-04-25,LATEDRY,RB,16,1,126,2.11,3.9,25.1,10,8,6
2LATEDRYRB162,2,2006-04-25,LATEDRY,RB,16,2,136,2.73,3.3,24.7,11,8,7
2LATEDRYRB163,2,2006-04-25,LATEDRY,RB,16,3,125,2.35,2.8,24.1,12,10,8
2LATEDRYRB72,2,2006-04-26,LATEDRY,RB,7,2,161,0.63,0.9,26.2,24,15,22
2LATEDRYRB73,2,2006-04-26,LATEDRY,RB,7,3,145,0.82,0.7,26.5,13,9,11
2LATEDRYRB81,2,2006-04-27,LATEDRY,RB,8,1,51,4.05,0.7,27.6,169,331,168
2LATEDRYRB82,2,2006-04-27,LATEDRY,RB,8,2,125,3.65,0.7,27.3,87,70,84
2LATEDRYRB91,2,2006-04-26,LATEDRY,RB,9,1,113,5.02,0.6,27.6,48,42,47
2LATEDRYRB92,2,2006-04-26,LATEDRY,RB,9,2,113,5.34,0.6,27.8,85,75,81
2LATEDRYRB93,2,2006-04-26,LATEDRY,RB,9,3,139,5.04,0.7,27.9,101,73,96
2WETRB101,2,2005-12-13,WET,RB,10,1,121,4.42,0.3,18.3,6,5,5
2WETRB112,2,2005-12-13,WET,RB,11,2,145,3.98,0.3,17.5,3,2,1
2WETRB113,2,2005-12-13,WET,RB,11,3,121,4.01,0.2,18,8,7,6
2WETRB121,2,2005-12-13,WET,RB,12,1,116,3.97,0.4,18.2,3,3,2
2WETRB122,2,2005-12-13,WET,RB,12,2,166,4.05,0.3,18.5,44,27,31
2WETRB123,2,2005-12-13,WET,RB,12,3,124,4.15,0.3,18.8,29,23,9
2WETRB82,2,2005-12-14,WET,RB,8,2,84,5.23,0.3,17.8,10,12,9
2WETRB83,2,2005-12-14,WET,RB,8,3,NA,5.15,0.3,18.1,14,NA,11
2WETRB92,2,2005-12-13,WET,RB,9,2,89,5.07,0.3,19.3,32,36,13
2WETRB93,2,2005-12-13,WET,RB,9,3,101,5.12,0.3,19,12,12,10
3EARLYDRYRB101,3,2007-03-07,EARLYDRY,RB,10,1,99,2.73,0.7,20.4,65,66,49
3EARLYDRYRB102,3,2007-03-07,EARLYDRY,RB,10,2,80,3,0.7,20.9,35,44,31
3EARLYDRYRB103,3,2007-03-07,EARLYDRY,RB,10,3,86,3,0.7,20.9,48,56,42
3EARLYDRYRB111,3,2007-03-07,EARLYDRY,RB,11,1,105,3,0.7,20,35,33,24
3EARLYDRYRB112,3,2007-03-07,EARLYDRY,RB,11,2,75,3.17,0.5,19.6,33,44,22
3EARLYDRYRB121,3,2007-03-05,EARLYDRY,RB,12,1,135,1.91,1,22.7,17,13,15
3EARLYDRYRB122,3,2007-03-05,EARLYDRY,RB,12,2,97,2.53,0.9,21.9,23,24,17
3EARLYDRYRB123,3,2007-03-05,EARLYDRY,RB,12,3,98,2.97,0.9,22.1,28,29,25
3EARLYDRYRB131,3,2007-03-07,EARLYDRY,RB,13,1,104,5.31,0.8,22.8,54,52,52
3EARLYDRYRB141,3,2007-03-06,EARLYDRY,RB,14,1,97,2.12,1.1,21.8,17,18,16
3EARLYDRYRB143,3,2007-03-06,EARLYDRY,RB,14,3,75,2.27,1,22.4,23,31,18
3EARLYDRYRB152,3,2007-03-06,EARLYDRY,RB,15,2,124,0.06,1.6,21.3,16,13,13
3EARLYDRYRB153,3,2007-03-06,EARLYDRY,RB,15,3,121,0.05,1.6,21.6,9,7,7
3EARLYDRYRB161,3,2007-03-05,EARLYDRY,RB,16,1,126,1.38,1.5,22.1,89,71,88
3EARLYDRYRB72,3,2007-03-06,EARLYDRY,RB,7,2,123,0.03,1.7,21.6,36,29,35
3EARLYDRYRB73,3,2007-03-06,EARLYDRY,RB,7,3,106,0.2,1.6,21.6,23,22,21
3EARLYDRYRB81,3,2007-03-07,EARLYDRY,RB,8,1,102,3.97,0.7,21.9,76,75,70
3EARLYDRYRB82,3,2007-03-07,EARLYDRY,RB,8,2,85,3.97,0.6,22.2,82,96,79
3EARLYDRYRB83,3,2007-03-07,EARLYDRY,RB,8,3,120,3.95,0.7,22.2,105,88,94
3EARLYDRYRB91,3,2007-03-07,EARLYDRY,RB,9,1,90,2.78,0.5,21.3,47,52,37
3EARLYDRYRB92,3,2007-03-07,EARLYDRY,RB,9,2,95,3.01,0.4,21.2,46,48,43
3EARLYDRYRB93,3,2007-03-07,EARLYDRY,RB,9,3,63,3.18,0.4,21.2,92,146,87
3LATEDRYRB101,3,2007-05-01,LATEDRY,RB,10,1,123,5.18,0.4,27.7,49,40,45
3LATEDRYRB102,3,2007-05-01,LATEDRY,RB,10,2,106,5.03,0.4,27.3,40,38,35
3LATEDRYRB103,3,2007-05-01,LATEDRY,RB,10,3,94,5.66,0.4,27.4,39,41,37
3LATEDRYRB111,3,2007-05-01,LATEDRY,RB,11,1,107,4.61,0.4,27.3,34,32,33
3LATEDRYRB112,3,2007-05-01,LATEDRY,RB,11,2,86,4.7,0.3,27.3,31,36,26
3LATEDRYRB113,3,2007-05-01,LATEDRY,RB,11,3,81,5.94,0.3,27,40,49,29
3LATEDRYRB121,3,2007-05-02,LATEDRY,RB,12,1,147,1.68,1.5,25.9,37,25,34
3LATEDRYRB122,3,2007-05-02,LATEDRY,RB,12,2,111,1.68,1.3,26.1,20,18,12
3LATEDRYRB123,3,2007-05-02,LATEDRY,RB,12,3,132,1.72,1.2,26.3,35,27,34
3LATEDRYRB133,3,2007-05-03,LATEDRY,RB,13,3,94,4.04,0.4,27.7,29,31,28
3LATEDRYRB162,3,2007-05-02,LATEDRY,RB,16,2,117,3.47,2.5,28.4,5,4,4
3LATEDRYRB71,3,2007-05-03,LATEDRY,RB,7,1,106,5.9,1,26,46,43,38
3LATEDRYRB72,3,2007-05-03,LATEDRY,RB,7,2,137,0.76,0.9,26,6,4,5
3LATEDRYRB73,3,2007-05-03,LATEDRY,RB,7,3,115,1.11,0.9,25.6,14,12,13
3LATEDRYRB81,3,2007-05-02,LATEDRY,RB,8,1,78,3.55,0.4,26.7,37,47,33
3LATEDRYRB82,3,2007-05-02,LATEDRY,RB,8,2,67,3.55,0.4,26.6,39,58,37
3LATEDRYRB91,3,2007-05-02,LATEDRY,RB,9,1,125,2.66,0.4,25,15,12,14
3LATEDRYRB92,3,2007-05-02,LATEDRY,RB,9,2,104,2.59,0.3,25.2,34,33,30
3LATEDRYRB93,3,2007-05-02,LATEDRY,RB,9,3,84,2.6,0.3,25.3,37,44,30
3WETRB111,3,2006-11-09,WET,RB,11,1,116,3.7,0.2,23.2,7,6,5
3WETRB123,3,2006-11-07,WET,RB,12,3,106,3.31,0.3,23.5,23,22,20
3WETRB131,3,2006-11-08,WET,RB,13,1,98,4.4,0.2,24.9,14,14,12
3WETRB133,3,2006-11-08,WET,RB,13,3,96,4.58,0.2,24.9,15,16,14
3WETRB142,3,2006-11-07,WET,RB,14,2,99,3.91,0.2,23.7,16,16,15
3WETRB143,3,2006-11-07,WET,RB,14,3,105,4.24,0.2,23.8,29,28,11
3WETRB151,3,2006-11-07,WET,RB,15,1,128,3.84,1.2,24.4,11,9,10
3WETRB153,3,2006-11-07,WET,RB,15,3,103,2.62,0.8,24.8,14,14,11
3WETRB73,3,2006-11-08,WET,RB,7,3,175,2.07,0.4,23.7,15,9,14
4EARLYDRYRB101,4,2008-03-19,EARLYDRY,RB,10,1,123,7.4,1.8,24.8,56,46,46
4EARLYDRYRB102,4,2008-03-19,EARLYDRY,RB,10,2,75,7.2,1.8,24.9,45,60,38
4EARLYDRYRB103,4,2008-03-19,EARLYDRY,RB,10,3,91,7.14,1.8,24.7,55,60,46
4EARLYDRYRB111,4,2008-03-11,EARLYDRY,RB,11,1,46,6.84,1.4,22.3,51,111,49
4EARLYDRYRB112,4,2008-03-11,EARLYDRY,RB,11,2,63,5.45,1.3,22,54,86,42
4EARLYDRYRB113,4,2008-03-11,EARLYDRY,RB,11,3,62,3.63,1.2,22,106,171,99
4EARLYDRYRB121,4,2008-03-10,EARLYDRY,RB,12,1,79,3.46,5.3,21.8,12,15,11
4EARLYDRYRB122,4,2008-03-10,EARLYDRY,RB,12,2,105,4.31,5.3,22.7,7,7,3
4EARLYDRYRB123,4,2008-03-10,EARLYDRY,RB,12,3,108,4.2,5.3,22.4,13,12,12
4EARLYDRYRB131,4,2008-03-10,EARLYDRY,RB,13,1,85,6.66,3.9,22.7,14,16,13
4EARLYDRYRB132,4,2008-03-10,EARLYDRY,RB,13,2,92,6.48,3.9,22.5,12,13,10
4EARLYDRYRB133,4,2008-03-10,EARLYDRY,RB,13,3,93,6.2,3.9,22.2,22,24,19
4EARLYDRYRB71,4,2008-03-19,EARLYDRY,RB,7,1,86,0.12,3.8,24.1,4,5,0
4EARLYDRYRB72,4,2008-03-19,EARLYDRY,RB,7,2,90,0.11,3.7,24.3,2,2,0
4EARLYDRYRB73,4,2008-03-19,EARLYDRY,RB,7,3,91,0.11,3.6,24.2,2,2,0
4EARLYDRYRB81,4,2008-03-19,EARLYDRY,RB,8,1,107,6.9,2.4,24.8,54,50,47
4EARLYDRYRB82,4,2008-03-19,EARLYDRY,RB,8,2,100,7,2.4,24.9,62,62,58
4EARLYDRYRB83,4,2008-03-19,EARLYDRY,RB,8,3,83,6.81,2.3,24.7,46,55,43
4EARLYDRYRB91,4,2008-03-11,EARLYDRY,RB,9,1,98,5.54,1.1,22.4,77,79,69
4EARLYDRYRB92,4,2008-03-11,EARLYDRY,RB,9,2,99,4.56,0.9,22.7,68,69,57
4EARLYDRYRB93,4,2008-03-11,EARLYDRY,RB,9,3,71,4.55,0.9,22.7,62,87,47
4LATEDRYRB101,4,2008-04-28,LATEDRY,RB,10,1,84,4.03,0.6,26.5,31,37,30
4LATEDRYRB102,4,2008-04-28,LATEDRY,RB,10,2,98,3.87,0.5,26.6,26,27,22
4LATEDRYRB103,4,2008-04-28,LATEDRY,RB,10,3,104,3.62,0.5,26.6,19,18,18
4LATEDRYRB111,4,2008-04-28,LATEDRY,RB,11,1,78,4.5,0.6,25.9,18,23,12
4LATEDRYRB112,4,2008-04-28,LATEDRY,RB,11,2,88,4.39,0.5,25.7,21,24,19
4LATEDRYRB113,4,2008-04-28,LATEDRY,RB,11,3,103,3.92,0.5,26,37,36,34
4LATEDRYRB121,4,2008-04-28,LATEDRY,RB,12,1,130,0.87,4.9,24.6,6,5,5
4LATEDRYRB122,4,2008-04-28,LATEDRY,RB,12,2,113,1,4,24.2,7,6,4
